"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Argentina","2022","Spices; pepper (of the genus piper), crushed or ground","Export","3769.5","195.75","Weight in kilograms","195.75"
"Argentina","2022","Spices; pepper (of the genus piper), crushed or ground","Import","238410.21","42171.3","Weight in kilograms","42171.3"
"Argentina","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","547320.76","122493.07","Weight in kilograms","122493.07"
"Argentina","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","4101714.92","1539852.96","Weight in kilograms","1539852.96"
"Argentina","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","104680.9","19610.5","Weight in kilograms","19610.5"
"Argentina","2022","Spices; vanilla, neither crushed nor ground","Import","77584.76","361.5","Weight in kilograms","361.5"
"Argentina","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","908186.02","79067.4","Weight in kilograms","79067.4"
"Argentina","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","12497.65","3450","Weight in kilograms","3450"
"Argentina","2022","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","587548.69","151700","Weight in kilograms","151700"
"Argentina","2022","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","490861.85","65380","Weight in kilograms","65380"
"Argentina","2022","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","6137.21","1570","Weight in kilograms","1570"
"Argentina","2022","Spices; nutmeg, neither crushed nor ground","Import","1814675.54","185586.18","Weight in kilograms","185586.18"
"Argentina","2022","Spices; nutmeg, crushed or ground","Import","1110411.39","170681.22","Weight in kilograms","170681.22"
"Argentina","2022","Spices; mace, neither crushed nor ground","Import","49227.7","4000","Weight in kilograms","4000"
"Argentina","2022","Spices; mace, crushed or ground","Import","11024.53","200","Weight in kilograms","200"
"Argentina","2022","Spices; cardamoms, neither crushed nor ground","Import","154139.98","8280","Weight in kilograms","8280"
"Argentina","2022","Spices; cardamoms, crushed or ground","Import","10811.96","500","Weight in kilograms","500"
"Argentina","2022","Spices; coriander seeds, neither crushed nor ground","Export","4888224.78","7995707","Weight in kilograms","7995707"
"Argentina","2022","Spices; coriander seeds, neither crushed nor ground","Import","22996.1","10161.6","Weight in kilograms","10161.6"
"Argentina","2022","Spices; coriander seeds, crushed or ground","Import","11030.23","1015","Weight in kilograms","1015"
"Argentina","2022","Spices; cumin seeds, neither crushed nor ground","Import","554567.12","166051.2","Weight in kilograms","166051.2"
"Argentina","2022","Spices; cumin seeds, crushed or ground","Import","25696.77","5353.5","Weight in kilograms","5353.5"
"Argentina","2022","Spices; cumin seeds, crushed or ground","Export","2586.13","222.5","Weight in kilograms","222.5"
"Argentina","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","1156651.32","306535.98","Weight in kilograms","306535.98"
"Argentina","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","9926.11","3000","Weight in kilograms","3000"
"Argentina","2022","Spices; ginger, neither crushed nor ground","Import","2670018.51","2647626","Weight in kilograms","2647626"
"Argentina","2022","Spices; ginger, crushed or ground","Import","236779.86","81504.49","Weight in kilograms","81504.49"
"Argentina","2022","Spices; saffron","Import","742073.69","1195.74","Weight in kilograms","1195.74"
"Argentina","2022","Spices; turmeric (curcuma)","Import","1622405.23","443364.52","Weight in kilograms","443364.52"
"Argentina","2022","Spices; mixtures of 2 or more products of different headings","Import","34083.39","6429.6","Weight in kilograms","6429.6"
"Argentina","2022","Spices; n.e.c. in heading no. 0910","Export","10473.07","600.25","Weight in kilograms","600.25"
"Argentina","2022","Spices; n.e.c. in heading no. 0910","Import","669568.95","228858.94","Weight in kilograms","228858.94"
"Argentina","2020","Coffee; not roasted or decaffeinated","Import","49206475.3","27866829.3","Weight in kilograms","27866829.3"
"Argentina","2020","Coffee; decaffeinated, not roasted","Import","119128.65","27507","Weight in kilograms","27507"
"Argentina","2020","Coffee; roasted, not decaffeinated","Import","20070907.76","1284293.74","Weight in kilograms","1284293.74"
"Argentina","2020","Coffee; roasted, not decaffeinated","Export","799944.18","89819.3","Weight in kilograms","89819.3"
"Argentina","2020","Coffee; roasted, decaffeinated","Import","1042702.3","42182.99","Weight in kilograms","42182.99"
"Argentina","2020","Coffee; roasted, decaffeinated","Export","25576.52","1195.96","Weight in kilograms","1195.96"
"Argentina","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","151445.66","9360.45","Weight in kilograms","9360.45"
"Argentina","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","54552.88","2836.7","Weight in kilograms","2836.7"
"Argentina","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","280425.94","92003.61","Weight in kilograms","92003.61"
"Argentina","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","1702528.72","1249697.4","Weight in kilograms","1249697.4"
"Argentina","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","436670.59","25404.98","Weight in kilograms","25404.98"
"Argentina","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","604765.78","85072.8","Weight in kilograms","85072.8"
"Argentina","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","472037.15","190019.03","Weight in kilograms","190019.03"
"Argentina","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","73002880.25","64640284","Weight in kilograms","64640284"
"Argentina","2020","Mate","Import","36807839.96","31399200","Weight in kilograms","31399200"
"Argentina","2020","Mate","Export","85221486.8","41356601.9","Weight in kilograms","41356601.9"
"Argentina","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Import","5587853.31","1974984.37","Weight in kilograms","1974984.37"
"Argentina","2020","Spices; pepper (of the genus piper), crushed or ground","Import","105342.92","20228.45","Weight in kilograms","20228.45"
"Argentina","2020","Spices; pepper (of the genus piper), crushed or ground","Export","23281.03","875.39","Weight in kilograms","875.39"
"Argentina","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","228435.47","38346.73","Weight in kilograms","38346.73"
"Argentina","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","3778388.55","1998228.66","Weight in kilograms","1998228.66"
"Argentina","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","186494.12","36356.29","Weight in kilograms","36356.29"
"Argentina","2020","Spices; vanilla, neither crushed nor ground","Import","180112.04","447.04","Weight in kilograms","447.04"
"Argentina","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","679741.4","69139.91","Weight in kilograms","69139.91"
"Argentina","2020","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","8223.99","1525","Weight in kilograms","1525"
"Argentina","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","993351.89","255676.44","Weight in kilograms","255676.44"
"Argentina","2020","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","299030","68900","Weight in kilograms","68900"
"Argentina","2020","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","5143.03","3025","Weight in kilograms","3025"
"Argentina","2020","Spices; nutmeg, neither crushed nor ground","Import","1262066.24","171152.16","Weight in kilograms","171152.16"
"Argentina","2020","Spices; nutmeg, crushed or ground","Import","594184.78","180294.41","Weight in kilograms","180294.41"
"Argentina","2020","Spices; cardamoms, neither crushed nor ground","Import","159145.04","5650","Weight in kilograms","5650"
"Argentina","2020","Spices; coriander seeds, neither crushed nor ground","Import","53692.96","","No Quantity",""
"Argentina","2020","Spices; coriander seeds, neither crushed nor ground","Export","3925117.5","4333740","Weight in kilograms","4333740"
"Argentina","2020","Spices; coriander seeds, crushed or ground","Import","168.36","40","Weight in kilograms","40"
"Argentina","2020","Spices; cumin seeds, neither crushed nor ground","Import","1069641.79","529401.2","Weight in kilograms","529401.2"
"Argentina","2020","Spices; cumin seeds, crushed or ground","Import","2988.57","374.18","Weight in kilograms","374.18"
"Argentina","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","944330.39","323713.23","Weight in kilograms","323713.23"
"Argentina","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","10861.89","4445","Weight in kilograms","4445"
"Argentina","2020","Spices; ginger, neither crushed nor ground","Import","2448346.76","2574290","Weight in kilograms","2574290"
"Argentina","2020","Spices; ginger, crushed or ground","Import","236152.79","99003","Weight in kilograms","99003"
"Argentina","2020","Spices; saffron","Import","2643926.45","4548.34","Weight in kilograms","361.8"
"Argentina","2020","Spices; turmeric (curcuma)","Import","964023.2","633123.34","Weight in kilograms","633123.34"
"Argentina","2020","Spices; mixtures of 2 or more products of different headings","Import","17610.15","3000","Weight in kilograms","3000"
"Argentina","2020","Spices; n.e.c. in heading no. 0910","Import","865950.36","338572.83","Weight in kilograms","338572.83"
"Armenia","2022","Coffee; not roasted or decaffeinated","Export","4782240.71","1211594","Weight in kilograms","1211594"
"Armenia","2022","Coffee; not roasted or decaffeinated","Import","40165410.17","15029441.593","Weight in kilograms","15029441.593"
"Armenia","2022","Coffee; decaffeinated, not roasted","Import","7874.78","16296","Weight in kilograms","16296"
"Armenia","2022","Coffee; decaffeinated, not roasted","Export","456570.43","227118","Weight in kilograms","227118"
"Armenia","2022","Coffee; roasted, not decaffeinated","Re-Export","430378.56","131947","Weight in kilograms","131947"
"Armenia","2022","Coffee; roasted, not decaffeinated","Export","15571962","3390948.704","Weight in kilograms","3390948.704"
"Armenia","2022","Coffee; roasted, not decaffeinated","Import","5055688.19","566997.43","Weight in kilograms","566997.53"
"Armenia","2022","Coffee; roasted, decaffeinated","Import","439069.72","256058.088","Weight in kilograms","256058.088"
"Armenia","2022","Coffee; roasted, decaffeinated","Export","1092016.29","103230.9","Weight in kilograms","103230.9"
"Armenia","2022","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","3245.34","148.34","Weight in kilograms","148.34"
"Armenia","2022","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","51155.33","29239.55","Weight in kilograms","29239.55"
"Armenia","2022","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","473483.74","92898.01","Weight in kilograms","92898.01"
"Armenia","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","273549.09","99583.6","Weight in kilograms","99583.6"
"Armenia","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","252305.14","63235.525","Weight in kilograms","63235.525"
"Armenia","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","2465311.32","303179.908","Weight in kilograms","303179.908"
