"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Slovenia","2001","Spices; turmeric (curcuma)","Import","11519","6139","Weight in kilograms","6139"
"Slovenia","2001","Thyme; bay leaves","Export","29722","2709","Weight in kilograms","2709"
"Slovenia","2001","Thyme; bay leaves","Import","57127","18653","Weight in kilograms","18653"
"Slovenia","2001","Curry","Export","8994","898","Weight in kilograms","898"
"Slovenia","2001","Curry","Import","10863","4537","Weight in kilograms","4537"
"Slovenia","2001","Spices; mixtures of 2 or more products of different headings","Export","100027","14628","Weight in kilograms","14628"
"Slovenia","2001","Spices; mixtures of 2 or more products of different headings","Import","155717","60400","Weight in kilograms","60400"
"Slovenia","2001","Spices; n.e.c. in heading no. 0910","Export","4027","515","Weight in kilograms","515"
"Slovenia","2001","Spices; n.e.c. in heading no. 0910","Import","79406","31504","Weight in kilograms","31504"
"Slovenia","2000","Coffee; not roasted or decaffeinated","Export","314856","165762","Weight in kilograms","165762"
"Slovenia","2000","Coffee; not roasted or decaffeinated","Import","17651119","9837348","Weight in kilograms","9837348"
"Slovenia","2000","Coffee; decaffeinated, not roasted","Import","141757","51943","Weight in kilograms","51943"
"Slovenia","2000","Coffee; roasted, not decaffeinated","Export","1084162","570446","Weight in kilograms","570446"
"Slovenia","2000","Coffee; roasted, not decaffeinated","Import","3077808","712801","Weight in kilograms","712801"
"Slovenia","2000","Coffee; roasted, decaffeinated","Export","7400","1325","Weight in kilograms","1325"
"Slovenia","2000","Coffee; roasted, decaffeinated","Import","75198","11651","Weight in kilograms","11651"
"Slovenia","2000","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","5891","526","Weight in kilograms","526"
"Slovenia","2000","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","187950","20159","Weight in kilograms","20159"
"Slovenia","2000","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","15403","1621","Weight in kilograms","1621"
"Slovenia","2000","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","29606","4592","Weight in kilograms","4592"
"Slovenia","2000","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","4747","416","Weight in kilograms","416"
"Slovenia","2000","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","52570","7303","Weight in kilograms","7303"
"Slovenia","2000","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","24993","2917","Weight in kilograms","2917"
"Slovenia","2000","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","102568","10388","Weight in kilograms","10388"
"Slovenia","2000","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","697","77","Weight in kilograms","77"
"Slovenia","2000","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","117909","35492","Weight in kilograms","35492"
"Slovenia","2000","Mate","Import","3313","728","Weight in kilograms","728"
"Slovenia","2000","Spices; pepper (of the genus piper), neither crushed nor ground","Export","50002","7041","Weight in kilograms","7041"
"Slovenia","2000","Spices; pepper (of the genus piper), neither crushed nor ground","Import","813178","169125","Weight in kilograms","169125"
"Slovenia","2000","Spices; pepper (of the genus piper), crushed or ground","Export","164660","20974","Weight in kilograms","20974"
"Slovenia","2000","Spices; pepper (of the genus piper), crushed or ground","Import","275875","57931","Weight in kilograms","57931"
"Slovenia","2000","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","62772","19248","Weight in kilograms","19248"
"Slovenia","2000","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","477035","173270","Weight in kilograms","173270"
"Slovenia","2000","Vanilla","Export","9135","565","Weight in kilograms","565"
"Slovenia","2000","Vanilla","Import","20775","3202","Weight in kilograms","3202"
"Slovenia","2000","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Export","8939","595","Weight in kilograms","595"
"Slovenia","2000","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","34539","9262","Weight in kilograms","9262"
"Slovenia","2000","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","56295","7841","Weight in kilograms","7841"
"Slovenia","2000","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","60139","20866","Weight in kilograms","20866"
"Slovenia","2000","Cloves (whole fruit, cloves & stems)","Export","6969","640","Weight in kilograms","640"
"Slovenia","2000","Cloves (whole fruit, cloves & stems)","Import","41447","7758","Weight in kilograms","7758"
"Slovenia","2000","Nutmeg","Export","51747","5578","Weight in kilograms","5578"
"Slovenia","2000","Nutmeg","Import","114483","13987","Weight in kilograms","13987"
"Slovenia","2000","Mace","Import","6862","601","Weight in kilograms","601"
"Slovenia","2000","Cardamoms","Import","758","58","Weight in kilograms","58"
"Slovenia","2000","Seeds of anise/badian","Export","2337","373","Weight in kilograms","373"
"Slovenia","2000","Seeds of anise/badian","Import","46704","13409","Weight in kilograms","13409"
"Slovenia","2000","Seeds of coriander","Export","5510","2106","Weight in kilograms","2106"
"Slovenia","2000","Seeds of coriander","Import","8734","8519","Weight in kilograms","8519"
"Slovenia","2000","Seeds of cumin","Import","690","235","Weight in kilograms","235"
"Slovenia","2000","Seeds of caraway","Export","15179","2157","Weight in kilograms","2157"
"Slovenia","2000","Seeds of caraway","Import","59624","35788","Weight in kilograms","35788"
"Slovenia","2000","Seeds of fennel; juniper berries","Export","6616","932","Weight in kilograms","932"
"Slovenia","2000","Seeds of fennel; juniper berries","Import","223377","317967","Weight in kilograms","317967"
"Slovenia","2000","Ginger","Export","805","71","Weight in kilograms","71"
"Slovenia","2000","Ginger","Import","23285","8704","Weight in kilograms","8704"
"Slovenia","2000","Spices; saffron","Import","5563","1030","Weight in kilograms","1030"
"Slovenia","2000","Spices; turmeric (curcuma)","Import","10413","5351","Weight in kilograms","5351"
"Slovenia","2000","Thyme; bay leaves","Export","23838","2321","Weight in kilograms","2321"
"Slovenia","2000","Thyme; bay leaves","Import","47686","16064","Weight in kilograms","16064"
"Slovenia","2000","Curry","Export","6026","1233","Weight in kilograms","1233"
"Slovenia","2000","Curry","Import","7923","3313","Weight in kilograms","3313"
"Slovenia","2000","Spices; mixtures of 2 or more products of different headings","Export","73815","11030","Weight in kilograms","11030"
"Slovenia","2000","Spices; mixtures of 2 or more products of different headings","Import","145054","57174","Weight in kilograms","57174"
"Slovenia","2000","Spices; n.e.c. in heading no. 0910","Export","61522","8461","Weight in kilograms","8461"
"Slovenia","2000","Spices; n.e.c. in heading no. 0910","Import","48990","15082","Weight in kilograms","15082"
"Slovenia","1999","Coffee; not roasted or decaffeinated","Import","20523335","9521427","Weight in kilograms","9521427"
"Slovenia","1999","Coffee; not roasted or decaffeinated","Export","353884","136109","Weight in kilograms","136109"
"Slovenia","1999","Coffee; decaffeinated, not roasted","Import","152799","74098","Weight in kilograms","74098"
"Slovenia","1999","Coffee; decaffeinated, not roasted","Export","1790","359","Weight in kilograms","359"
"Slovenia","1999","Coffee; roasted, not decaffeinated","Import","3731723","743494","Weight in kilograms","743494"
"Slovenia","1999","Coffee; roasted, not decaffeinated","Export","1009607","437817","Weight in kilograms","437817"
"Slovenia","1999","Coffee; roasted, decaffeinated","Import","133641","13756","Weight in kilograms","13756"
"Slovenia","1999","Coffee; roasted, decaffeinated","Export","1782","519","Weight in kilograms","519"
"Slovenia","1999","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","56606","6269","Weight in kilograms","6269"
"Slovenia","1999","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","10523","703","Weight in kilograms","703"
"Slovenia","1999","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","9901","2068","Weight in kilograms","2068"
"Slovenia","1999","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","10002","1092","Weight in kilograms","1092"
"Slovenia","1999","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","34234","5157","Weight in kilograms","5157"
"Slovenia","1999","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","43164","3715","Weight in kilograms","3715"
"Slovenia","1999","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","126524","8937","Weight in kilograms","8937"
"Slovenia","1999","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","30794","3658","Weight in kilograms","3658"
"Slovenia","1999","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","125183","34821","Weight in kilograms","34821"
"Slovenia","1999","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","3103","2335","Weight in kilograms","2335"
"Slovenia","1999","Mate","Import","1745","314","Weight in kilograms","314"
"Slovenia","1999","Spices; pepper (of the genus piper), neither crushed nor ground","Import","973542","189334","Weight in kilograms","189334"
"Slovenia","1999","Spices; pepper (of the genus piper), neither crushed nor ground","Export","35327","3804","Weight in kilograms","3804"
"Slovenia","1999","Spices; pepper (of the genus piper), crushed or ground","Import","231710","38820","Weight in kilograms","38820"
"Slovenia","1999","Spices; pepper (of the genus piper), crushed or ground","Export","186061","19620","Weight in kilograms","19620"
"Slovenia","1999","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","512565","171182","Weight in kilograms","171182"
"Slovenia","1999","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","35583","6760","Weight in kilograms","6760"
"Slovenia","1999","Vanilla","Import","9362","1775","Weight in kilograms","1775"
"Slovenia","1999","Vanilla","Export","123","3","Weight in kilograms","3"
"Slovenia","1999","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","64066","18140","Weight in kilograms","18140"
"Slovenia","1999","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Export","16734","484","Weight in kilograms","484"
"Slovenia","1999","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","31331","10695","Weight in kilograms","10695"
"Slovenia","1999","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","81714","8741","Weight in kilograms","8741"
"Slovenia","1999","Cloves (whole fruit, cloves & stems)","Import","36068","8298","Weight in kilograms","8298"
"Slovenia","1999","Cloves (whole fruit, cloves & stems)","Export","13188","866","Weight in kilograms","866"
"Slovenia","1999","Nutmeg","Import","96367","13299","Weight in kilograms","13299"
"Slovenia","1999","Nutmeg","Export","48093","2928","Weight in kilograms","2928"
"Slovenia","1999","Mace","Import","6866","550","Weight in kilograms","550"
"Slovenia","1999","Cardamoms","Import","629","80","Weight in kilograms","80"
"Slovenia","1999","Seeds of anise/badian","Import","50692","12045","Weight in kilograms","12045"
"Slovenia","1999","Seeds of anise/badian","Export","2265","328","Weight in kilograms","328"
"Slovenia","1999","Seeds of coriander","Import","7561","4542","Weight in kilograms","4542"
"Slovenia","1999","Seeds of coriander","Export","3977","918","Weight in kilograms","918"
"Slovenia","1999","Seeds of cumin","Import","336","140","Weight in kilograms","140"
"Slovenia","1999","Seeds of cumin","Export","171","78","Weight in kilograms","78"
"Slovenia","1999","Seeds of caraway","Import","35785","21852","Weight in kilograms","21852"
"Slovenia","1999","Seeds of caraway","Export","24223","2632","Weight in kilograms","2632"
"Slovenia","1999","Seeds of fennel; juniper berries","Import","390785","346834","Weight in kilograms","346834"
"Slovenia","1999","Seeds of fennel; juniper berries","Export","7492","1506","Weight in kilograms","1506"
"Slovenia","1999","Ginger","Import","18869","5848","Weight in kilograms","5848"
"Slovenia","1999","Ginger","Export","768","58","Weight in kilograms","58"
"Slovenia","1999","Spices; saffron","Import","15414","1937","Weight in kilograms","1937"
"Slovenia","1999","Spices; turmeric (curcuma)","Import","9016","4356","Weight in kilograms","4356"
"Slovenia","1999","Thyme; bay leaves","Import","62776","21287","Weight in kilograms","21287"
"Slovenia","1999","Thyme; bay leaves","Export","34002","2481","Weight in kilograms","2481"
"Slovenia","1999","Curry","Import","9043","3401","Weight in kilograms","3401"
"Slovenia","1999","Curry","Export","6894","606","Weight in kilograms","606"
"Slovenia","1999","Spices; mixtures of 2 or more products of different headings","Import","184738","49615","Weight in kilograms","49615"
"Slovenia","1999","Spices; mixtures of 2 or more products of different headings","Export","55912","7194","Weight in kilograms","7194"
"Slovenia","1999","Spices; n.e.c. in heading no. 0910","Import","77198","21025","Weight in kilograms","21025"
"Slovenia","1999","Spices; n.e.c. in heading no. 0910","Export","112590","13184","Weight in kilograms","13184"
"Slovenia","1998","Coffee; not roasted or decaffeinated","Import","25187476","9187849","Weight in kilograms","9187849"
"Slovenia","1998","Coffee; not roasted or decaffeinated","Export","369997","110690","Weight in kilograms","110690"
"Slovenia","1998","Coffee; decaffeinated, not roasted","Import","98278","28054","Weight in kilograms","28054"
"Slovenia","1998","Coffee; decaffeinated, not roasted","Export","2654","796","Weight in kilograms","796"
"Slovenia","1998","Coffee; roasted, not decaffeinated","Import","3193958","563615","Weight in kilograms","563615"
"Slovenia","1998","Coffee; roasted, not decaffeinated","Export","1570346","522179","Weight in kilograms","522179"
"Slovenia","1998","Coffee; roasted, decaffeinated","Import","23918","2491","Weight in kilograms","2491"
"Slovenia","1998","Coffee; roasted, decaffeinated","Export","2441","351","Weight in kilograms","351"
"Slovenia","1998","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","40177","6833","Weight in kilograms","6833"
"Slovenia","1998","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","1203","182","Weight in kilograms","182"
"Slovenia","1998","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","9674","1802","Weight in kilograms","1802"
"Slovenia","1998","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","10285","706","Weight in kilograms","706"
"Slovenia","1998","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","35234","4932","Weight in kilograms","4932"
"Slovenia","1998","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","18987","1247","Weight in kilograms","1247"
"Slovenia","1998","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","122502","10104","Weight in kilograms","10104"
"Slovenia","1998","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","39997","3846","Weight in kilograms","3846"
"Slovenia","1998","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","100082","21241","Weight in kilograms","21241"
"Slovenia","1998","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","1731","100","Weight in kilograms","100"
"Slovenia","1998","Mate","Import","1078","238","Weight in kilograms","238"
"Slovenia","1998","Mate","Export","149","8","Weight in kilograms","8"
"Slovenia","1998","Spices; pepper (of the genus piper), neither crushed nor ground","Import","1031413","184390","Weight in kilograms","184390"
"Slovenia","1998","Spices; pepper (of the genus piper), neither crushed nor ground","Export","70105","9260","Weight in kilograms","9260"
"Slovenia","1998","Spices; pepper (of the genus piper), crushed or ground","Import","254832","42269","Weight in kilograms","42269"
"Slovenia","1998","Spices; pepper (of the genus piper), crushed or ground","Export","238012","23610","Weight in kilograms","23610"
"Slovenia","1998","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","621155","190614","Weight in kilograms","190614"
"Slovenia","1998","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","67293","18795","Weight in kilograms","18795"
"Slovenia","1998","Vanilla","Import","12029","2231","Weight in kilograms","2231"
"Slovenia","1998","Vanilla","Export","891","3","Weight in kilograms","3"
"Slovenia","1998","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","102727","24880","Weight in kilograms","24880"
"Slovenia","1998","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Export","13890","511","Weight in kilograms","511"
"Slovenia","1998","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","20580","6558","Weight in kilograms","6558"
"Slovenia","1998","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","73601","6902","Weight in kilograms","6902"
"Slovenia","1998","Cloves (whole fruit, cloves & stems)","Import","15367","7194","Weight in kilograms","7194"
"Slovenia","1998","Cloves (whole fruit, cloves & stems)","Export","16236","1007","Weight in kilograms","1007"
"Slovenia","1998","Nutmeg","Import","86242","14733","Weight in kilograms","14733"
"Slovenia","1998","Nutmeg","Export","41231","3125","Weight in kilograms","3125"
"Slovenia","1998","Mace","Import","5685","488","Weight in kilograms","488"
"Slovenia","1998","Cardamoms","Import","690","77","Weight in kilograms","77"
"Slovenia","1998","Cardamoms","Export","414","33","Weight in kilograms","33"
"Slovenia","1998","Seeds of anise/badian","Import","18977","4870","Weight in kilograms","4870"
"Slovenia","1998","Seeds of anise/badian","Export","1023","168","Weight in kilograms","168"
"Slovenia","1998","Seeds of coriander","Import","13308","11021","Weight in kilograms","11021"
"Slovenia","1998","Seeds of coriander","Export","901","54","Weight in kilograms","54"
"Slovenia","1998","Seeds of cumin","Import","15254","10211","Weight in kilograms","10211"
"Slovenia","1998","Seeds of caraway","Import","32702","15448","Weight in kilograms","15448"
"Slovenia","1998","Seeds of caraway","Export","24712","2539","Weight in kilograms","2539"
"Slovenia","1998","Seeds of fennel; juniper berries","Import","1581606","830603","Weight in kilograms","830603"
"Slovenia","1998","Seeds of fennel; juniper berries","Export","2735","1681","Weight in kilograms","1681"
"Slovenia","1998","Ginger","Import","18183","5582","Weight in kilograms","5582"
"Slovenia","1998","Ginger","Export","674","52","Weight in kilograms","52"
"Slovenia","1998","Spices; saffron","Import","4555","716","Weight in kilograms","716"
"Slovenia","1998","Spices; turmeric (curcuma)","Import","9702","4209","Weight in kilograms","4209"
"Slovenia","1998","Thyme; bay leaves","Import","52187","17627","Weight in kilograms","17627"
"Slovenia","1998","Thyme; bay leaves","Export","31771","2650","Weight in kilograms","2650"
"Slovenia","1998","Curry","Import","10943","4026","Weight in kilograms","4026"
"Slovenia","1998","Curry","Export","6351","511","Weight in kilograms","511"
"Slovenia","1998","Spices; mixtures of 2 or more products of different headings","Import","143392","20040","Weight in kilograms","20040"
"Slovenia","1998","Spices; mixtures of 2 or more products of different headings","Export","66026","8744","Weight in kilograms","8744"
"Slovenia","1998","Spices; n.e.c. in heading no. 0910","Import","157368","41522","Weight in kilograms","41522"
"Slovenia","1998","Spices; n.e.c. in heading no. 0910","Export","188248","23098","Weight in kilograms","23098"
"Slovenia","1997","Coffee; not roasted or decaffeinated","Import","25634868","8824226","Weight in kilograms","8824226"
"Slovenia","1997","Coffee; not roasted or decaffeinated","Export","220303","66280","Weight in kilograms","66280"
"Slovenia","1997","Coffee; decaffeinated, not roasted","Import","191542","36468","Weight in kilograms","36468"
"Slovenia","1997","Coffee; roasted, not decaffeinated","Import","3211043","558884","Weight in kilograms","558884"
"Slovenia","1997","Coffee; roasted, not decaffeinated","Export","1830570","440056","Weight in kilograms","440056"
"Slovenia","1997","Coffee; roasted, decaffeinated","Import","19621","5436","Weight in kilograms","5436"
"Slovenia","1997","Coffee; roasted, decaffeinated","Export","12012","1672","Weight in kilograms","1672"
"Slovenia","1997","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","10496","1510","Weight in kilograms","1510"
"Slovenia","1997","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","850","347","Weight in kilograms","347"
"Slovenia","1997","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","17412","3414","Weight in kilograms","3414"
"Slovenia","1997","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","15759","893","Weight in kilograms","893"
"Slovenia","1997","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","30439","3467","Weight in kilograms","3467"
"Slovenia","1997","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","26619","1659","Weight in kilograms","1659"
"Slovenia","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","161727","12550","Weight in kilograms","12550"
"Slovenia","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","56244","5595","Weight in kilograms","5595"
"Slovenia","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","118759","26083","Weight in kilograms","26083"
"Slovenia","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","4359","283","Weight in kilograms","283"
"Slovenia","1997","Mate","Import","3897","689","Weight in kilograms","689"
"Slovenia","1997","Mate","Export","68","3","Weight in kilograms","3"
"Slovenia","1997","Spices; pepper (of the genus piper), neither crushed nor ground","Import","828409","189345","Weight in kilograms","189345"
"Slovenia","1997","Spices; pepper (of the genus piper), neither crushed nor ground","Export","134166","41139","Weight in kilograms","41139"
"Slovenia","1997","Spices; pepper (of the genus piper), crushed or ground","Import","177062","35630","Weight in kilograms","35630"
"Slovenia","1997","Spices; pepper (of the genus piper), crushed or ground","Export","197399","31011","Weight in kilograms","31011"
"Slovenia","1997","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","674620","206395","Weight in kilograms","206395"
"Slovenia","1997","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","98102","23202","Weight in kilograms","23202"
"Slovenia","1997","Vanilla","Import","12670","1858","Weight in kilograms","1858"
"Slovenia","1997","Vanilla","Export","251","21","Weight in kilograms","21"
"Slovenia","1997","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","108169","31876","Weight in kilograms","31876"
"Slovenia","1997","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Export","10470","567","Weight in kilograms","567"
"Slovenia","1997","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","13498","4173","Weight in kilograms","4173"
"Slovenia","1997","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","61889","7577","Weight in kilograms","7577"
"Slovenia","1997","Cloves (whole fruit, cloves & stems)","Import","15567","9061","Weight in kilograms","9061"
"Slovenia","1997","Cloves (whole fruit, cloves & stems)","Export","19719","2276","Weight in kilograms","2276"
"Slovenia","1997","Nutmeg","Import","59900","14512","Weight in kilograms","14512"
"Slovenia","1997","Nutmeg","Export","34167","2809","Weight in kilograms","2809"
"Slovenia","1997","Mace","Import","7028","694","Weight in kilograms","694"
"Slovenia","1997","Cardamoms","Import","2309","239","Weight in kilograms","239"
"Slovenia","1997","Cardamoms","Export","441","38","Weight in kilograms","38"
"Slovenia","1997","Seeds of anise/badian","Import","39389","12207","Weight in kilograms","12207"
"Slovenia","1997","Seeds of anise/badian","Export","876","159","Weight in kilograms","159"
"Slovenia","1997","Seeds of coriander","Import","7182","4221","Weight in kilograms","4221"
"Slovenia","1997","Seeds of coriander","Export","1764","130","Weight in kilograms","130"
"Slovenia","1997","Seeds of cumin","Import","17549","10148","Weight in kilograms","10148"
"Slovenia","1997","Seeds of cumin","Export","28","10","Weight in kilograms","10"
"Slovenia","1997","Seeds of caraway","Import","64508","37186","Weight in kilograms","37186"
"Slovenia","1997","Seeds of caraway","Export","12170","1637","Weight in kilograms","1637"
"Slovenia","1997","Seeds of fennel; juniper berries","Import","714625","310245","Weight in kilograms","310245"
"Slovenia","1997","Seeds of fennel; juniper berries","Export","9071","4376","Weight in kilograms","4376"
"Slovenia","1997","Ginger","Import","18533","5189","Weight in kilograms","5189"
"Slovenia","1997","Ginger","Export","2514","255","Weight in kilograms","255"
"Slovenia","1997","Spices; saffron","Import","452","131","Weight in kilograms","131"
"Slovenia","1997","Spices; saffron","Export","227","6","Weight in kilograms","6"
"Slovenia","1997","Spices; turmeric (curcuma)","Import","15445","5961","Weight in kilograms","5961"
"Slovenia","1997","Spices; turmeric (curcuma)","Export","2025","296","Weight in kilograms","296"
"Slovenia","1997","Thyme; bay leaves","Import","33166","12577","Weight in kilograms","12577"
"Slovenia","1997","Thyme; bay leaves","Export","32656","4982","Weight in kilograms","4982"
"Slovenia","1997","Curry","Import","7798","2502","Weight in kilograms","2502"
"Slovenia","1997","Curry","Export","8076","3915","Weight in kilograms","3915"
"Slovenia","1997","Spices; mixtures of 2 or more products of different headings","Import","328298","60751","Weight in kilograms","60751"
"Slovenia","1997","Spices; mixtures of 2 or more products of different headings","Export","147676","28495","Weight in kilograms","28495"
"Slovenia","1997","Spices; n.e.c. in heading no. 0910","Import","172109","34179","Weight in kilograms","34179"
"Slovenia","1997","Spices; n.e.c. in heading no. 0910","Export","153841","18241","Weight in kilograms","18241"
"Slovenia","1996","Coffee; not roasted or decaffeinated","Import","26091574","9140566","Weight in kilograms","9140566"
"Slovenia","1996","Coffee; not roasted or decaffeinated","Export","313974","114803","Weight in kilograms","114803"
"Slovenia","1996","Coffee; decaffeinated, not roasted","Import","34590","13089","Weight in kilograms","13089"
"Slovenia","1996","Coffee; roasted, not decaffeinated","Import","3031740","489568","Weight in kilograms","489568"
"Slovenia","1996","Coffee; roasted, not decaffeinated","Export","2410727","447134","Weight in kilograms","447134"
"Slovenia","1996","Coffee; roasted, decaffeinated","Import","106299","12793","Weight in kilograms","12793"
"Slovenia","1996","Coffee; roasted, decaffeinated","Export","224","17","Weight in kilograms","17"
"Slovenia","1996","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","50355","3020","Weight in kilograms","3020"
"Slovenia","1996","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","403","324","Weight in kilograms","324"
"Slovenia","1996","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","4329","494","Weight in kilograms","494"
"Slovenia","1996","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","32095","5024","Weight in kilograms","5024"
"Slovenia","1996","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","21855","3236","Weight in kilograms","3236"
"Slovenia","1996","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","47922","3280","Weight in kilograms","3280"
"Slovenia","1996","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","273309","22501","Weight in kilograms","22501"
"Slovenia","1996","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","34079","5124","Weight in kilograms","5124"
"Slovenia","1996","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","125802","24487","Weight in kilograms","24487"
"Slovenia","1996","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","27757","2532","Weight in kilograms","2532"
"Slovenia","1996","Mate","Import","1030","253","Weight in kilograms","253"
"Slovenia","1996","Mate","Export","12","7","Weight in kilograms","7"
"Slovenia","1996","Spices; pepper (of the genus piper), neither crushed nor ground","Import","769291","274717","Weight in kilograms","274717"
"Slovenia","1996","Spices; pepper (of the genus piper), neither crushed nor ground","Export","66249","12628","Weight in kilograms","12628"
"Slovenia","1996","Spices; pepper (of the genus piper), crushed or ground","Import","145790","35761","Weight in kilograms","35761"
"Slovenia","1996","Spices; pepper (of the genus piper), crushed or ground","Export","196079","33362","Weight in kilograms","33362"
"Slovenia","1996","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","621092","186906","Weight in kilograms","186906"
"Slovenia","1996","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","143538","35243","Weight in kilograms","35243"
"Slovenia","1996","Vanilla","Import","31745","24868","Weight in kilograms","24868"
"Slovenia","1996","Vanilla","Export","9178","2242","Weight in kilograms","2242"
"Slovenia","1996","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","102233","25263","Weight in kilograms","25263"
"Slovenia","1996","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Export","24564","2358","Weight in kilograms","2358"
"Slovenia","1996","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","20376","6197","Weight in kilograms","6197"
"Slovenia","1996","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","100057","10227","Weight in kilograms","10227"
"Slovenia","1996","Cloves (whole fruit, cloves & stems)","Import","11284","5695","Weight in kilograms","5695"
